pontoId,lat_pred,lon_pred
7686,-8.068739,-34.60507
9187,-8.048646,-35.09517
9226,-7.9660993,-34.611626
7199,-8.062008,-35.11217
8781,-7.8886056,-34.643448
8617,-8.081763,-34.702503
9092,-8.081268,-34.94037
7881,-8.022032,-35.066895
9540,-8.043729,-34.867554
8879,-7.9436707,-34.38301
7824,-8.134839,-35.46549
9468,-8.028221,-35.082844
8890,-8.033138,-35.46407
6981,-8.114476,-35.015453
7684,-8.0549755,-35.030178
9255,-8.039418,-34.779125
9257,-8.198161,-34.860405
8069,-8.048592,-34.787304
7328,-8.137122,-35.764877
7411,-7.9829187,-34.70378
8055,-8.053869,-35.001675
7037,-8.05156,-34.958675
8903,-7.9735694,-34.720654
7936,-8.041817,-35.01309
7364,-8.036189,-34.900124
7532,-8.05456,-35.003162
9535,-8.051535,-35.068638
7333,-8.126705,-35.64257
8161,-7.941076,-34.78491
7676,-8.04899,-35.592857
7947,-7.998707,-35.202682
7260,-8.060012,-35.087807
6683,-8.177214,-35.308884
7599,-8.046675,-35.030464
7967,-8.041156,-34.885212
6624,-8.070954,-34.836384
8732,-8.0491905,-35.04058
8898,-8.03917,-34.938137
9115,-8.060858,-35.114502
8250,-8.142155,-34.874935
8243,-7.9292035,-34.75355
8198,-7.8753624,-34.94788
7041,-8.087189,-35.349636
9252,-8.02992,-34.81667
7879,-8.089779,-35.51356
7024,-8.033604,-34.992798
8006,-8.021282,-35.04186
8588,-7.9483886,-34.509727
9675,-8.246869,-35.431553
8466,-8.03391,-34.813347
6693,-8.038603,-35.076374
8374,-8.049082,-34.9849
7256,-8.01174,-35.008884
7569,-8.0400505,-35.460648
9299,-8.076989,-35.049694
6649,-8.100904,-34.985863
6713,-8.0915165,-34.809803
8488,-7.9843764,-34.545124
6881,-8.036043,-34.947025
8347,-8.07464,-35.137993
8529,-8.0896435,-34.69346
8034,-8.188973,-34.737915
9523,-8.324669,-35.962925
7907,-7.9439435,-34.805824
9266,-8.022877,-35.003334
7510,-8.04168,-35.217777
6685,-8.141699,-35.33096
9189,-8.035798,-35.106083
7623,-7.9947047,-34.900936
7388,-8.08158,-34.789764
