pontoId,lat_pred,lon_pred
8617,-8.059006,-34.949776
9092,-8.059006,-34.94971
7881,-8.059006,-34.95419
9540,-8.059006,-34.94884
8879,-8.059006,-34.949356
7824,-8.059006,-34.95245
9468,-8.059006,-34.950073
8890,-8.059006,-34.952473
6981,-8.059006,-34.955273
7684,-8.059006,-34.954712
9255,-8.059006,-34.948242
9257,-8.059006,-34.948627
8069,-8.059006,-34.952274
7328,-8.059006,-34.955364
7411,-8.059006,-34.953526
8055,-8.059006,-34.954037
7037,-8.059006,-34.95369
8903,-8.059006,-34.9494
7936,-8.059006,-34.953796
7364,-8.059006,-34.9549
7532,-8.059006,-34.95344
9535,-8.059006,-34.952972
7333,-8.059006,-34.95527
8161,-8.059006,-34.95106
7676,-8.059006,-34.95266
7947,-8.059006,-34.95131
7260,-8.059006,-34.95372
6683,-8.059006,-34.958237
7599,-8.059006,-34.953377
7967,-8.059006,-34.953793
6624,-8.059006,-34.957775
8732,-8.059006,-34.949413
8898,-8.059006,-34.949425
9115,-8.059006,-34.949715
8250,-8.059006,-34.95378
8243,-8.059006,-34.952602
8198,-8.059006,-34.95069
7041,-8.059006,-34.95473
9252,-8.059006,-34.94838
7879,-8.059006,-34.95164
7024,-8.059006,-34.953903
8006,-8.059006,-34.950047
8588,-8.059006,-34.94936
9675,-8.059006,-34.94696
8466,-8.059006,-34.949783
6693,-8.059006,-34.957405
8374,-8.059006,-34.95218
7256,-8.059006,-34.955933
7569,-8.059006,-34.953655
9299,-8.059006,-34.94773
6649,-8.059006,-34.957336
6713,-8.059006,-34.95719
8488,-8.059006,-34.950607
6881,-8.059006,-34.956154
8347,-8.059006,-34.952057
8529,-8.059006,-34.950695
8034,-8.059006,-34.950024
9523,-8.059006,-34.949883
7907,-8.059006,-34.95197
9266,-8.059006,-34.948467
7510,-8.059006,-34.953415
6685,-8.059006,-34.95824
9189,-8.059006,-34.948673
7623,-8.059006,-34.953804
7388,-8.059006,-34.95266
